,,,"Calgary, City [Census subdivision], Alberta",,,,,,"Alberta [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.16 Accounting and computer science",,     170,,      65,,     105,,     670,,     155,,     520,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    44. Public administration and social service professions",,    6940,,    1190,,    5750,,   21565,,    4015,,   17555,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    52. Business; management; marketing and related support services",,  132500,,   57295,,   75200,,  339295,,  128885,,  210410,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Physical and life sciences and technologies",,   32330,,   17590,,   14740,,   72850,,   38330,,   34525,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    26. Biological and biomedical sciences",,   10175,,    4085,,    6090,,   25850,,   10955,,   14895,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.01 Biological and physical sciences",,    6035,,    2920,,    3115,,   15410,,    7270,,    8145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30C Other interdisciplinary physical and life sciences",155,     310,,     115,,     195,,     555,,     170,,     385,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    40. Physical sciences",,   14480,,   10030,,    4450,,   26130,,   17875,,    8255,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    41. Science technologies/technicians",,    1335,,     450,,     890,,    4900,,    2055,,    2845,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Mathematics; computer and information sciences",,   27215,,   17605,,    9615,,   60830,,   37710,,   23120,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    11. Computer and information sciences and support services",,   22150,,   15385,,    6760,,   48975,,   32855,,   16125,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    25. Library science",,    1465,,     210,,    1250,,    4295,,     515,,    3780,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    27. Mathematics and statistics",,    3305,,    1810,,    1495,,    7050,,    4020,,    3035,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30D Interdisciplinary mathematics; computer and information sciences",156,     300,,     190,,     105,,     515,,     330,,     185,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Architecture; engineering; and related technologies",,  141815,,  120895,,   20915,,  463185,,  415665,,   47520,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    04. Architecture and related services",,    5365,,    3280,,    2090,,   11325,,    7140,,    4190,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    14. Engineering",,   58795,,   46705,,   12085,,  110345,,   89275,,   21070,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    15. Engineering technologies and engineering-related fields",,   26800,,   21745,,    5050,,   84800,,   72145,,   12655,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.12 Historic preservation and conservation",,      30,,       0,,      30,,      60,,      10,,      50,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    46. Construction trades",,   22110,,   21410,,     700,,  100370,,   96810,,    3560,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    47. Mechanic and repair technologies/technicians",,   19165,,   18560,,     610,,  103880,,  100100,,    3785,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    48. Precision production",,    9545,,    9195,,     345,,   52400,,   50195,,    2205,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Agriculture; natural resources and conservation",,    9060,,    4780,,    4280,,   44270,,   27245,,   17025,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    01. Agriculture; agriculture operations and related sciences",,    4675,,    2635,,    2035,,   28440,,   17860,,   10580,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    03. Natural resources and conservation",,    4390,,    2145,,    2245,,   15830,,    9390,,    6445,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Health and related fields",,   82120,,   17450,,   64665,,  270920,,   51220,,  219700,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    31. Parks; recreation; leisure and fitness studies",,    6895,,    3390,,    3500,,   19300,,    9110,,   10195,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    51. Health professions and related programs",,   72705,,   12735,,   59975,,  245265,,   38460,,  206810,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    60. Dental; medical and veterinary residency programs",,    2510,,    1320,,    1190,,    6350,,    3650,,    2695,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Personal; protective and transportation services",,   23615,,   11355,,   12260,,   95140,,   45720,,   49415,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    12. Personal and culinary services",,   15870,,    5100,,   10770,,   57285,,   14985,,   42305,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    28. Military science; leadership and operational art",,     105,,     100,,      10,,     250,,     230,,      20,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    29. Military technologies and applied sciences",,     150,,     125,,      20,,     740,,     655,,      85,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    43. Security and protective services",,    3300,,    2235,,    1070,,   16985,,   11590,,    5400,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    49. Transportation and materials moving",,    4195,,    3805,,     395,,   19880,,   18270,,    1610,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Other",,      65,,      20,,      45,,     150,,      60,,      95,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30.99 Multidisciplinary/interdisciplinary studies; other",,      65,,      20,,      45,,     145,,      60,,      95,
"Major field of study - Classification of Instructional Programs (CIP) 2016","Total - Major field of study - Classification of Instructional Programs (CIP) 2016 for the population aged 25 to 64 years in private households - 25% sample data",151,  721290,,  359765,,  361525,, 2257820,, 1131025,, 1126795,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  No postsecondary certificate; diploma or degree",152,  216870,,  112760,,  104110,,  814190,,  419370,,  394820,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Education",,   26955,,    5300,,   21655,,   91020,,   19920,,   71105,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    13. Education",,   26955,,    5300,,   21655,,   91025,,   19920,,   71100,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Visual and performing arts; and communications technologies",,   16540,,    6825,,    9720,,   40255,,   16670,,   23585,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    10. Communications technologies/technicians and support services",,    2685,,    1855,,     835,,    7095,,    4810,,    2285,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    50. Visual and performing arts",,   13860,,    4975,,    8890,,   33155,,   11860,,   21300,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Humanities",,   23150,,    8225,,   14925,,   55985,,   21840,,   34145,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    16. Aboriginal and foreign languages; literatures and linguistics",,    2605,,     525,,    2075,,    5690,,    1310,,    4380,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    23. English language and literature/letters",,    5900,,    1535,,    4365,,   12345,,    3425,,    8920,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    24. Liberal arts and sciences; general studies and humanities",,    7335,,    2415,,    4925,,   17320,,    6020,,   11300,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30A Interdisciplinary humanities",153,     115,,      60,,      60,,     200,,      95,,     100,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    38. Philosophy and religious studies",,    1490,,     820,,     675,,    3930,,    2205,,    1725,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    39. Theology and religious vocations",,    2030,,    1205,,     825,,    8500,,    4960,,    3545,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    54. History",,    3140,,    1550,,    1590,,    6855,,    3565,,    3285,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    55. French language and literature/letters",,     540,,     125,,     415,,    1140,,     245,,     895,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Social and behavioural sciences and law",,   56225,,   19655,,   36570,,  135545,,   42855,,   92685,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    05. Area; ethnic; cultural; gender; and group studies",,     620,,     120,,     500,,    2025,,     425,,    1600,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    09. Communication; journalism and related programs",,    7085,,    2340,,    4750,,   14880,,    5360,,    9520,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    19. Family and consumer sciences/human sciences",,    6305,,     650,,    5650,,   23730,,    1770,,   21960,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    22. Legal professions and studies",,   10600,,    3520,,    7085,,   25095,,    7395,,   17705,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    30B Interdisciplinary social and behavioural sciences",154,     730,,     175,,     560,,    1790,,     530,,    1255,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    42. Psychology",,    8670,,    1870,,    6800,,   22460,,    5290,,   17170,
"Major field of study - Classification of Instructional Programs (CIP) 2016","    45. Social sciences",,   22210,,   10980,,   11235,,   45565,,   22095,,   23465,
"Major field of study - Classification of Instructional Programs (CIP) 2016","  Business; management and public administration",,  118715,,   49670,,   69045,,  301995,,  110825,,  191170,
