,,,"Montréal, Ville [Census subdivision], Quebec",,,,,,"Quebec [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Occupation - National Occupational Classification (NOC) 2016","    4 Occupations in education; law and social; community and government services",,  113390,,   36275,,   77110,,  502945,,  147145,,  355795,
"Occupation - National Occupational Classification (NOC) 2016","    5 Occupations in art; culture; recreation and sport",,   51050,,   26290,,   24760,,  135730,,   64370,,   71365,
"Occupation - National Occupational Classification (NOC) 2016","    6 Sales and service occupations",,  219105,,  112210,,  106900,,  988610,,  449820,,  538790,
"Occupation - National Occupational Classification (NOC) 2016","    7 Trades; transport and equipment operators and related occupations",,   71935,,   67505,,    4430,,  574675,,  544100,,   30570,
"Occupation - National Occupational Classification (NOC) 2016","    8 Natural resources; agriculture and related production occupations",,    4035,,    3330,,     700,,   67290,,   55610,,   11685,
"Occupation - National Occupational Classification (NOC) 2016","    9 Occupations in manufacturing and utilities",,   36585,,   24330,,   12260,,  206875,,  148405,,   58475,
"Industry - North American Industry Classification System (NAICS) 2012","Total labour force population aged 15 years and over by Industry - North American Industry Classification System (NAICS) 2012 - 25% sample data",173,  898230,,  467230,,  430995,, 4255495,, 2214735,, 2040765,
"Industry - North American Industry Classification System (NAICS) 2012","  Industry - NAICS2012 - not applicable",169,   34315,,   17360,,   16955,,  101490,,   51635,,   49850,
"Industry - North American Industry Classification System (NAICS) 2012","  All industry categories",170,  863915,,  449870,,  414040,, 4154010,, 2163095,, 1990915,
"Industry - North American Industry Classification System (NAICS) 2012","    11 Agriculture; forestry; fishing and hunting",,    2275,,    1425,,     855,,   84060,,   60460,,   23595,
"Industry - North American Industry Classification System (NAICS) 2012","    21 Mining; quarrying; and oil and gas extraction",,     915,,     670,,     245,,   20920,,   18175,,    2745,
"Industry - North American Industry Classification System (NAICS) 2012","    22 Utilities",,    4330,,    2635,,    1700,,   28410,,   20650,,    7755,
"Industry - North American Industry Classification System (NAICS) 2012","    23 Construction",,   28155,,   24565,,    3585,,  254055,,  223770,,   30285,
"Industry - North American Industry Classification System (NAICS) 2012","    31-33 Manufacturing",,   76310,,   51875,,   24430,,  458315,,  332080,,  126240,
"Industry - North American Industry Classification System (NAICS) 2012","    41 Wholesale trade",,   36015,,   22095,,   13915,,  157365,,  104885,,   52475,
"Industry - North American Industry Classification System (NAICS) 2012","    44-45 Retail trade",,   94290,,   46475,,   47815,,  508170,,  239625,,  268545,
"Industry - North American Industry Classification System (NAICS) 2012","    48-49 Transportation and warehousing",,   38200,,   28905,,    9295,,  187550,,  142550,,   45000,
"Industry - North American Industry Classification System (NAICS) 2012","    51 Information and cultural industries",,   39385,,   23505,,   15875,,  100775,,   59705,,   41070,
"Industry - North American Industry Classification System (NAICS) 2012","    52 Finance and insurance",,   43000,,   20465,,   22535,,  165140,,   66175,,   98965,
"Industry - North American Industry Classification System (NAICS) 2012","    53 Real estate and rental and leasing",,   16580,,    9880,,    6705,,   61380,,   36505,,   24875,
"Industry - North American Industry Classification System (NAICS) 2012","    54 Professional; scientific and technical services",,   91405,,   53545,,   37860,,  288715,,  161030,,  127685,
"Industry - North American Industry Classification System (NAICS) 2012","    55 Management of companies and enterprises",,    1135,,     450,,     685,,    3305,,    1270,,    2035,
"Industry - North American Industry Classification System (NAICS) 2012","    56 Administrative and support; waste management and remediation services",,   47800,,   28930,,   18865,,  176185,,  108280,,   67905,
"Industry - North American Industry Classification System (NAICS) 2012","    61 Educational services",,   75085,,   27910,,   47175,,  306575,,   96170,,  210405,
"Industry - North American Industry Classification System (NAICS) 2012","    62 Health care and social assistance",,  105260,,   24940,,   80320,,  532680,,   99380,,  433295,
"Industry - North American Industry Classification System (NAICS) 2012","    71 Arts; entertainment and recreation",,   23350,,   12180,,   11170,,   84130,,   44235,,   39895,
"Industry - North American Industry Classification System (NAICS) 2012","    72 Accommodation and food services",,   66455,,   35695,,   30760,,  278500,,  123235,,  155265,
"Industry - North American Industry Classification System (NAICS) 2012","    81 Other services (except public administration)",,   39845,,   16640,,   23210,,  193700,,   89455,,  104245,
"Industry - North American Industry Classification System (NAICS) 2012","    91 Public administration",,   34130,,   17090,,   17040,,  264085,,  135455,,  128630,
"Place of work status","Total - Place of work status for the employed labour force aged 15 years and over in private households - 25% sample data",174,  814665,,  422040,,  392620,, 3949325,, 2037105,, 1912220,
"Place of work status","  Worked at home",,   54295,,   28685,,   25610,,  266285,,  134325,,  131960,
"Place of work status","  Worked outside Canada",,    3520,,    2380,,    1145,,   10600,,    7580,,    3020,
"Place of work status","  No fixed workplace address",,   66970,,   46055,,   20915,,  351595,,  265405,,   86185,
"Place of work status","  Worked at usual place",,  689875,,  344930,,  344955,, 3320850,, 1629795,, 1691050,
"Commuting destination","Total - Commuting destination for the employed labour force aged 15 years and over in private households with a usual place of work - 25% sample data",,  689880,,  344925,,  344950,, 3320845,, 1629795,, 1691050,
"Commuting destination","  Commute within census subdivision (CSD) of residence",,  563420,,  273725,,  289700,, 1732155,,  810895,,  921260,
"Commuting destination","  Commute to a different census subdivision (CSD) within census division (CD) of residence",,   60310,,   31670,,   28635,,  485450,,  234700,,  250750,
"Commuting destination","  Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence",,   63550,,   37935,,   25615,, 1037125,,  549095,,  488030,
"Commuting destination","  Commute to a different province or territory",,    2605,,    1595,,    1010,,   66125,,   35110,,   31015,
"Main mode of commuting","Total - Main mode of commuting for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data",175,  756850,,  390980,,  365865,, 3672445,, 1895200,, 1777240,
"Main mode of commuting","  Car; truck; van - as a driver",,  357060,,  211425,,  145635,, 2739405,, 1475775,, 1263625,
"Main mode of commuting","  Car; truck; van - as a passenger",,   22010,,    7200,,   14810,,  133760,,   51045,,   82715,
"Main mode of commuting","  Public transit",,  276625,,  120475,,  156145,,  503285,,  217465,,  285820,
"Main mode of commuting","  Walked",,   65000,,   29955,,   35045,,  205350,,   93595,,  111760,
"Main mode of commuting","  Bicycle",,   29415,,   18090,,   11325,,   54625,,   36470,,   18155,
"Main mode of commuting","  Other method",,    6745,,    3845,,    2905,,   36010,,   20845,,   15170,
"Commuting duration","Total - Commuting duration for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data",176,  756845,,  390980,,  365870,, 3672440,, 1895200,, 1777240,
"Commuting duration","  Less than 15 minutes",,  110440,,   55415,,   55025,, 1035455,,  493225,,  542235,
"Commuting duration","  15 to 29 minutes",,  250320,,  133615,,  116705,, 1200455,,  617010,,  583445,
"Commuting duration","  30 to 44 minutes",,  220825,,  117645,,  103180,,  777955,,  425640,,  352310,
"Commuting duration","  45 to 59 minutes",,   97255,,   47030,,   50230,,  343540,,  184440,,  159100,
"Commuting duration","  60 minutes and over",,   78015,,   37275,,   40735,,  315035,,  174875,,  140160,
"Time leaving for work","Total - Time leaving for work for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data",177,  756850,,  390980,,  365870,, 3672440,, 1895205,, 1777240,
"Time leaving for work","  Between 5 a.m. and 5:59 a.m.",,   40380,,   28665,,   11715,,  256150,,  192835,,   63315,
